,0
1299,Olfr923
1300,Olfr922
1301,Olfr924
1302,Olfr935
1303,Olfr943
1304,Olfr937
1305,Olfr945
1306,Olfr44
1307,Olfr149
1308,Olfr972
1309,Olfr975
1310,Olfr982
1311,Olfr980
1312,1700110K17Rik
1313,D630033O11Rik
1314,C1qtnf5+Mfrp
1315,Usp2
1316,Mcam
1317,Foxr1
1318,Cd3g
1319,Il10ra
1320,Apoa5
1321,Htr3a
1322,Htr3b
1323,Tmprss5
1324,Gm4894
1325,Ttc12
1326,Gldn
1327,Gm7444
1328,Man2c1os
1329,Lman1l
1330,Clk3
1331,Islr2
1332,1600029O15Rik
1333,4933433G08Rik
1334,A730043L09Rik
1335,Spesp1
1336,Mir3109
1337,Dppa5a
1338,Gm10639
1339,4933400C23Rik
1340,1700034K08Rik
1341,Trim42
1342,4930579K19Rik
1343,Gm1123
1344,Nme9
1345,Mirlet7g
1346,Iqcf4
1347,Sema3b
1348,Actl11
1349,Mir191
1350,Dalrd3
1351,Trex1
1352,Fbxw28
1353,Camp
1354,Cspg5
1355,Prss45
1356,Prss43
1357,Tdgf1
1358,Ltf
1359,Trank1
1360,Mir128-2
1361,Stmn1-rs1
1362,Mir26a-1
1363,Slc22a13
1364,1700020M21Rik
1365,Ccdc13
1366,Ackr2
1367,Fam198a
1368,Mir8106
1369,Mir138-1
1370,Clec3b
1371,Ccr1
1372,Ccr2
1373,Dmd
1374,Frmpd4
1375,Il1rapl1
1376,Slc16a2
1377,Gpr64
1378,5430428K19Rik
1379,Arhgef6
1380,Pdzd4
1381,Atp2b3
1382,Nlgn3
1383,Sytl4
1384,Shroom2
1385,Ppef1
1386,Tlr8
1387,Cacna1f
1388,Was
1389,Glod5
1390,Ssxb5
1391,Gm6592
1392,Hypm
1393,Otc
1394,Gm6938
1395,Ppp1r2-ps7
1396,Gm10058+Gm10096+Gm10147+Gm10230+Gm10486+Gm10487+Gm10488+Gm14632+Gm14819+Gm4836.4
1397,Sowahd
1398,Rhox2d
1399,Rhox12
1400,4930430D24Rik
1401,Gpr119
1402,Gm595
1403,Olfr1320
1404,Etd
1405,3830403N18Rik
1406,1600025M17Rik
1407,Gm648
1408,F9
1409,Slitrk2
1410,Gm14725
1411,Mamld1
1412,Gabrq
1413,Xlr5a
1414,Pnck
1415,Slc10a3-ubl4
1416,Ubl4
1417,Gm4937
1418,4930480E11Rik
1419,Gm8787
1420,Mageb16
1421,Pet2
1422,Efnb1
1423,Dmrtc1b
1424,1700031F05Rik
1425,Gm5166
1426,Gm6377
1427,H2afb2
1428,Vmn2r121
1429,Arl13a
1430,Xkrx
1431,Btk
1432,Armcx4
1433,3632454L22Rik
1434,Plp1
1435,Mid2
1436,Tex13
1437,Lhfpl1
1438,Mir1912
1439,Snora35
1440,Cypt3
1441,Gm16390
1442,Rps6ka3
1443,S100g
1444,Car5b
1445,Gm1720
1446,Asmt
1447,Kdm5d
1448,Zfy1
1449,Eif2s3y
1450,Ddx3y
1451,Ust
1452,Pcdh15
1453,Dcn
1454,5730420D15Rik
1455,Caps2
1456,Plekhg1
1457,Ppp1r14c
1458,Gpr126
1459,Map3k5
1460,Map7
1461,Vnn3
1462,Enpp1
1463,Lama4
1464,Bves
1465,Dcbld1
1466,Ros1
1467,Tbc1d32
1468,Smpdl3a
1469,Jmjd1c
1470,Rtdr1
1471,Vmn2r80
1472,Bc1.1
1473,Misp
1474,Adamtsl5
1475,Uhrf1bp1l
1476,Ntn4
1477,Cep290
1478,Lrriq1
1479,Otogl
1480,Ptprq
1481,Myrfl
1482,Avil
1483,Iyd
1484,Ccdc170
1485,Gm6150
1486,Zc2hc1b
1487,Cited2
1488,Gm4922
1489,Il20ra
1490,Mir6413
1491,4930444G20Rik
1492,Taar4
1493,Sult3a1
1494,Mical1
1495,Popdc3
1496,C130030K03Rik
1497,Gm20597
1498,Fabp7
1499,BB019430
1500,Ddit4
1501,Chst3
1502,Tbata
1503,Tspan15
1504,Mir7662
1505,4930507D05Rik
1506,Snord98
1507,Stox1
1508,Reep3
1509,Susd2
1510,Gstt4
1511,Chchd10
1512,Slc5a4b
1513,S100b
1514,Gm10100
1515,1810043G02Rik
1516,Agpat3
1517,Vmn2r82
1518,Mir6909
1519,Madcam1
1520,Adat3
1521,Klf16
1522,Jsrp1
1523,Sppl2b
1524,Dapk3
1525,Zbtb7a
1526,Apba3
1527,Mir1191b
1528,Ankrd24
1529,Fbxo7
1530,Timp3
1531,Gm4925
1532,Gas2l3
1533,Hal
1534,Ccdc38
1535,4933408J17Rik
1536,Ccer1
1537,Gm18409
1538,Phlda1
1539,A930009A15Rik
1540,Lrrc10
1541,Ifng
1542,C230029M16
1543,Gm4489
1544,Cyp27b1
1545,Inhbe
1546,Rdh1
1547,Rdh7
1548,Rdh16
1549,Mir6917
1550,Olfr767
1551,Olfr773
1552,Olfr775
1553,Olfr780
1554,Olfr786
1555,Olfr807
1556,Olfr804
1557,Olfr812
1558,Olfr827
1559,Tbc1d10a
1560,Dnah9
1561,Mir8115
1562,Smtn
1563,Ankrd36
1564,Camk2b
1565,Slc1a4
1566,Wdpcp
1567,Eml6
1568,Sh3pxd2b
1569,Lcp2
1570,Adra1b
1571,Atp10b
1572,Gm12169
1573,Gm5431
1574,4930404A10Rik
1575,Prss38
1576,Mir6354
1577,Myh13
1578,Nlrp1b
1579,Trpv3
