,0
1198,Hist2h2ac
1199,Hist2h2be
1200,Hist2h2bb
1201,Ankrd34a
1202,Txnip
1203,Hfe2
1204,Itga10
1205,Pex11b
1206,Pias3
1207,Lix1l
1208,6330549D23Rik
1209,Cd160
1210,Gpr89
1211,Acp6
1212,Chd1l
1213,Prkab2
1214,Phgdh
1215,Zfp697
1216,Wars2
1217,Mab21l3
1218,Slc22a15
1219,Vangl1
1220,Atg4a
1221,Olfml3
1222,Ap4b1
1223,Phtf1os
1224,Mov10
1225,Fam212b
1226,Ovgp1
1227,Chia1
1228,AI504432
1229,Slc16a4
1230,Rbm15
1231,Kcnc4
1232,Gstm2
1233,4933431E20Rik
1234,Gstm7
1235,Gstm1
1236,Gstm4
1237,Gnat2
1238,Cyb561d1
1239,Atxn7l2
1240,Sypl2
1241,Gpr61
1242,Psrc1
1243,Gm12522
1244,Stxbp3a
1245,Henmt1
1246,Slc25a24
1247,A930005H10Rik
1248,Dph5
1249,Gpr88
1250,Lrrc39
1251,Trmt13
1252,Sass6
1253,Slc35a3
1254,Frrs1
1255,D3Bwg0562e
1256,4833424O15Rik
1257,Rwdd3
1258,Alg14
1259,F3
1260,Gclm
1261,1810037I17Rik
1262,Mettl14
1263,Snhg8
1264,Ugt8a
1265,Zgrf1
1266,Neurog2
1267,Alpk1
1268,5730508B09Rik
1269,Enpep
1270,Egf
1271,Gar1
1272,Casp6
1273,Ccdc109b
1274,Rpl34
1275,Cyp2u1
1276,Ints12
1277,Tet2
1278,Cxxc4
1279,Slc9b2
1280,4930539J05Rik
1281,H2afz
1282,Dapp1
1283,Lamtor3
1284,Mttp
1285,Odf2l
1286,Znhit6
1287,2410004B18Rik
1288,Bcl10
1289,Mcoln3
1290,Gng5
1291,Spata1
1292,Ctbs
1293,Gipc2
1294,Dnajb4
1295,Acadm
1296,Tyw3
1297,Cryz
1298,Erich3
1299,Fpgt
1300,4930570G19Rik
1301,Ptger3
1302,Cth
1303,Ankrd13c
1304,Clvs1
1305,Lingo2
1306,Gne
1307,Slc44a1
1308,Palm2
1309,Astn2
1310,Cdk5rap2
1311,Zdhhc21
1312,Cntln
1313,Sgip1
1314,Agbl4
1315,Inpp5b
1316,AA415398
1317,Oprd1
1318,Wasf2
1319,Spsb1
1320,Plag1
1321,Fam110b
1322,Dpy19l4
1323,2610301B20Rik
1324,Tmem67
1325,Triqk
1326,Slc26a7
1327,Gm11837
1328,Necab1
1329,Nbn
1330,A530072M11Rik
1331,Ggh
1332,Tstd3
1333,Coq3
1334,Fbxl4
1335,Klhl32
1336,Fut9
1337,Manea
