,0
1351,Galnt2
1352,Pard3
1353,Zfp358
1354,Mcoln1
1355,Camsap3
1356,Trappc5
1357,Map2k7
1358,BC068157
1359,Snapc2
1360,Timm44
1361,Cers4
1362,Carkd
1363,Pcid2
1364,Tmco3
1365,Champ1
1366,Alg11
1367,Ckap2
1368,Vps36
1369,Vdac3
1370,Polb
1371,Plat
1372,Ap3m2
1373,Golga7
1374,Plekha2
1375,Bag4
1376,Lsm1
1377,Ddhd2
1378,Prosc
1379,Erlin2
1380,Rnf122
1381,Ppp2cb
1382,Leprotl1
1383,Dctn6
1384,Vps37a
1385,Frg1
1386,Ufsp2
1387,Trappc11
1388,Rwdd4a
1389,Sap30
1390,Hmgb2
1391,2700029M09Rik
1392,Zfp930
1393,Zfp868
1394,Zfp869
1395,Gmip
1396,Atp13a1
1397,Zfp866
1398,Ndufa13
1399,Mau2
1400,Armc6
1401,Ssbp4
1402,Pik3r2
1403,Jund
1404,Ccdc124
1405,Nr2f6
1406,Use1
1407,Babam1
1408,Mrpl34
1409,Abhd8
1410,Unc13a
1411,Pgls
1412,Cherp
1413,Tmem184c
1414,Rbmxl1
1415,Smad1
1416,Zfp330
1417,Dnajb1
1418,Ndufb7
1419,Gipc1
1420,Prkaca
1421,Zswim4
1422,Ier2
1423,Trmt1
1424,Gcdh
1425,Asna1
1426,Rnaseh2a
1427,Tnpo2
1428,Dhps
1429,Cnep1r1
1430,Nkd1
1431,Sall1
1432,Aktip
1433,Herpud1
1434,Fam192a
1435,Coq9
1436,Mmp15
1437,E2f4
1438,Tmem208
1439,4931428F04Rik
1440,Hsd11b2
1441,Fam65a
1442,Gfod2
1443,Acd
1444,Thap11
1445,Edc4
1446,Nutf2
1447,Cenpt
1448,Pdf
1449,Nob1
1450,Dhx38
1451,Cog4
1452,Exosc6
1453,Bcar1
1454,Terf2ip
1455,Cenpn
1456,Zdhhc7
1457,Fbxo31
1458,Klhdc4
1459,Mvd
1460,Vps9d1
1461,Def8
1462,Dbndd1
1463,Afg3l1
1464,Rhou
1465,Rab4a
1466,Ttc13
1467,2810004N23Rik
1468,Rbm34
1469,Tomm20
1470,Shisa5
1471,Stag1
1472,S1pr2
1473,Atm
1474,Pias1
1475,Zfp280d
1476,Cyb5r4
1477,Clstn2
1478,Ip6k1
1479,Lrrfip2
1480,Dync2h1
1481,Mre11a
1482,5830418K08Rik
1483,Zfp26
1484,Olfm2
1485,Dnm2
1486,Fam118b
1487,Dcps
1488,Pknox2
1489,Pvrl1
1490,Ube4a
1491,Phldb1
1492,Rnf214
1493,Usp28
1494,Ddx10
1495,Hmg20a
1496,Ptpn9
1497,Arid3b
1498,Coro2b
1499,Map2k5
1500,Smad3
1501,Csnk1g1
1502,Rab8b
1503,Usp3
1504,Tln2
1505,Fam63b
1506,Ccpg1
1507,Rfx7
1508,Senp6
1509,Myo6
1510,Ibtk
1511,Slc9a9
1512,Armc8
1513,Nck1
1514,Dnajc13
1515,Vprbp
1516,Rad54l2
1517,Bsn
1518,Nme6
1519,Scap
1520,Trim71
1521,Itga9
1522,Acvr2b
1523,Oxsr1
1524,Trak1
1525,Ano10
1526,Zdhhc3
1527,Aasdhppt
1528,Birc2
1529,Cep57
1530,Fam76b
1531,Ankrd49
1532,Panx1
1533,Taf1d
1534,Med17
1535,Zfp317
1536,Zfp426
1537,Ubl5
1538,Ppan
1539,Mrpl4
1540,Slc44a2
1541,Carm1
1542,Tmed1
1543,Ldlr
1544,BC018242
1545,Rab3d
1546,Prkcsh
1547,Elof1
1548,Dpy19l1
1549,Ncapd3
1550,Snx19
1551,Srpr
1552,Foxred1
1553,Pus3
1554,Ddx25
1555,Ei24
1556,Chek1
1557,Sc5d
1558,Oaf
1559,Hyou1
1560,Dpagt1
1561,Vps11
1562,Ddx6
1563,Ift46
1564,Bace1
1565,Sidt2
1566,Zpr1
1567,Rexo2
1568,Zw10
1569,Pts
1570,Timm8b
1571,Dlat
1572,Alg9
1573,Cul5
