,0
1057,Diexf
1058,Hsd11b1
1059,G0s2
1060,Camk1g
1061,Mir205
1062,4930503O07Rik
1063,Cd34
1064,Gm16897
1065,Mir29c
1066,Cd46
1067,Cr1l
1068,Mir29b-2
1069,Gm13483
1070,Lrp1b
1071,Upp2
1072,Phf21a
1073,Ninl
1074,A230108P19Rik
1075,Sfmbt2
1076,Mir297a-3
1077,Pfkfb3
1078,Cacnb2
1079,Pip4k2a
1080,Acbd5
1081,Crat
1082,Qsox2
1083,Mbd5
1084,Arhgap15
1085,Galnt13
1086,Kcnj3
1087,Cacnb4
1088,Kcnh7
1089,Tanc1
1090,Zak
1091,Myo3b
1092,Osbpl6
1093,Zfp385b
1094,Olfr1030
1095,Ddb2
1096,Ttc17
1097,Lrrc4c
1098,Immp1l
1099,4930547E08Rik
1100,Mir1954
1101,4930528P14Rik
1102,Exd1
1103,Slc30a4
1104,Frmd5
1105,Acoxl
1106,Zc3h6
1107,Siglec1
1108,Tgm3
1109,Plcb1
1110,Pak7
1111,Macrod2
1112,Dtd1
1113,Syndig1
1114,BC039771
1115,Ptprt
1116,Tshz2
1117,Zbtb46
1118,Phactr3
1119,Ucma
1120,Bend7
1121,Upf2
1122,Camk1d
1123,Dhtkd1
1124,Usp6nl
1125,Kin
1126,Taf3
1127,Itih5
1128,Prkcq
1129,Il2ra
1130,Itga8
1131,Pter
1132,Cubn
1133,St8sia6
1134,Mrc1
1135,Slc39a12
1136,Plxdc2
1137,Nebl
1138,BC061194
1139,Armc3
1140,4921504E06Rik
1141,Etl4
1142,Gpr158
1143,Gad2
1144,Apbb1ip
1145,Myo3a
1146,Pdss1
1147,Nxph2
1148,Pnpla7
1149,Grin1os
1150,Nacc2
1151,Grin1
1152,Fam163b
1153,Adamts13
1154,Vav2
1155,Ak8
1156,Ntng2
1157,1700101E01Rik
1158,Phyhd1
1159,Tbc1d13
1160,Fnbp1
1161,1700001O22Rik
1162,Gpr107
1163,Ciz1
1164,Pomt1
1165,Ralgps1
1166,Ttc16
1167,Zbtb34
1168,Garnl3
1169,Mvb12b
1170,Hc
1171,4930402F06Rik
1172,Mrrf
1173,Ttll11
1174,Olfr344
1175,Dennd1a
1176,Golga1
1177,Scai
1178,Kynu
1179,Gtdc1
1180,Epc2
1181,Lypd6b
1182,Lypd6
1183,Gm13497
1184,Neb
1185,4930573O16Rik
1186,BB557941
1187,Acvr1
1188,Acvr1c
1189,Pkp4
1190,Ccdc148
1191,Itgb6
1192,Pla2r1
